-14.419,  	0.000
-14.408,  	0.000
-14.404,  	0.000
-14.400,  	0.000
-14.399,  	0.000
-14.398,  	0.000
-14.393,  	0.000
-14.394,  	0.000
-14.399,  	0.000
-14.403,  	0.000
-14.402,  	0.000
-14.400,  	0.000
-20.138,  	0.000
-20.139,  	0.000
-20.139,  	0.000
-20.141,  	0.000
-20.138,  	0.000
-20.138,  	0.000
-20.137,  	0.000
-20.134,  	0.000
-20.133,  	0.000
-20.132,  	0.000
-20.130,  	0.000
-24.881,  	7203.000
-24.883,  	7217.000
-24.885,  	7270.000
-24.883,  	7363.000
-24.882,  	7440.000
-24.880,  	7416.000
-24.880,  	7368.000
-24.882,  	7381.000
-24.885,  	7416.000
-24.884,  	7395.000
-28.906,  	9097.000
-28.902,  	8286.000
-28.899,  	7994.000
-28.896,  	7774.000
-28.891,  	7696.000
-28.888,  	7597.000
-28.886,  	7692.000
-28.886,  	7399.000
-28.886,  	7399.000
-28.886,  	7599.000
-33.294,  	6749.000
-33.291,  	6756.000
-33.285,  	6791.000
-33.282,  	6745.000
-33.280,  	6688.000
-33.281,  	6659.000
-33.285,  	6646.000
-33.287,  	6631.000
-33.282,  	6622.000
-33.277,  	6617.000
-40.940,  	8343.000
-40.934,  	8350.000
-40.937,  	8179.000
-40.938,  	7945.000
-40.940,  	7905.000
-40.947,  	7803.000
-40.950,  	7753.000
-40.954,  	7723.000
-40.958,  	7726.000
-44.405,  	6898.000
-44.407,  	6828.000
-44.401,  	6759.000
-44.400,  	6761.000
-44.398,  	6748.000
-44.398,  	6794.000
-44.400,  	6832.000
-44.398,  	6781.000
-44.398,  	6712.000
-44.400,  	6695.000
-49.972,  	8069.000
-49.977,  	8088.000
-49.976,  	8099.000
-49.977,  	8034.000
-49.976,  	8029.000
-49.977,  	8029.000
-49.974,  	8099.000
-49.976,  	8217.000
-49.976,  	8190.000
-49.976,  	8142.000
-54.113,  	6679.000
-54.115,  	6696.000
-54.113,  	6782.000
-54.112,  	6841.000
-54.113,  	6822.000
-54.117,  	6825.000
-54.117,  	6853.000
-54.111,  	6887.000
-54.110,  	6797.000
-54.107,  	6750.000
-54.109,  	6728.000
-59.121,  	7955.000
-59.110,  	7914.000
-59.102,  	7822.000
-59.099,  	7963.000
-59.101,  	7797.000
-59.098,  	7731.000
-59.093,  	7720.000
