-2.536,  	-29020.556
-2.513,  	-13920.798
-2.518,  	-22422.914
-7.861,  	-10803.356
-13.896,  	-12787.183
-21.479,  	-8252.721
-27.524,  	30006.802
-37.084,  	167457.678
-39.196,  	2195455.010
-38.896,  	2289020.824
-36.336,  	175392.987
-35.197,  	130615.175
-34.114,  	113894.347
-35.235,  	130048.368
-36.692,  	166890.871
-37.769,  	213085.701
-39.716,  	271183.495
-41.975,  	3099884.208
-42.968,  	3533805.563
-41.085,  	2771046.794
-41.074,  	2570746.464
-43.262,  	3513753.929
-45.170,  	4885014.743
-45.946,  	5587689.369
-47.242,  	6318851.604
-48.561,  	7809500.572
-49.544,  	7639482.418
-50.876,  	9578896.061
-53.080,  	11139901.345
-54.370,  	13797125.520
-55.746,  	14827051.791
-56.606,  	18404207.642
-57.348,  	20520870.900
-58.257,  	19422890.722
-59.381,  	23979969.867
-60.484,  	28375220.408
-61.659,  	32591971.429
-62.783,  	39427740.717
-64.445,  	52636033.857
-64.561,  	56295223.377
-65.722,  	67917463.042
-67.054,  	74661040.932
-68.016,  	87001708.855
-68.898,  	97474136.773
-69.549,  	109658403.869
-70.403,  	133255781.917
-71.519,  	154811864.286
-72.149,  	167098520.182
-72.186,  	158901234.286
-72.155,  	164230994.875
-72.411,  	175161510.340
-73.530,  	201285024.311
-74.793,  	251245984.999
-75.874,  	282989429.340
-77.703,  	358068257.533
-79.736,  	485124736.012
-80.728,  	626619450.682
-81.503,  	842176541.717
-82.671,  	907517825.126
-83.878,  	1085279048.604
-83.918,  	1074204772.598
-83.929,  	903622898.838
-83.926,  	909477906.822
-84.014,  	929554681.807
-85.023,  	1283805703.837
-85.519,  	1196273496.757
-86.258,  	1477502704.767
-87.130,  	1879858352.047
-87.800,  	2752210920.644
-89.067,  	4840095067.339
-90.127,  	7519433408.188
-91.064,  	12031093453.101
-91.956,  	76132255.139
-89.403,  	8772672309.553
-87.862,  	4296819090.393
-87.006,  	2986441637.295
-86.076,  	2615455098.500
-85.091,  	2105441354.293
-84.536,  	1684353083.434
-83.988,  	1769278448.985
-83.474,  	1311801466.849
-82.800,  	1362745213.134
-81.921,  	915409284.475
-80.874,  	820834835.982
-79.523,  	576833247.751
-78.075,  	395017139.642
-77.210,  	367121421.847
-75.949,  	271145055.286
-74.456,  	205208708.995
-76.038,  	275041326.492
-79.565,  	469440658.705
-81.261,  	751943340.819
-82.846,  	993132714.289
-84.668,  	1799522525.036
-85.797,  	2159427030.044
-86.717,  	3341970403.639
-87.788,  	4088235639.403
-88.488,  	5073352660.946
-89.558,  	7945061714.312
-90.469,  	16195702725.328
